job_id,trader_id,seeker_id,job_type,skill_required,status,trader_rating,seeker_rating,amount_paid,economic_context,created_at,updated_at
JOB_13528,T_100879,S_504829,Part-time,Packaging,Paid,5,5,7714.29,Normal,2026-03-29 21:47:52.975059,2026-03-30 04:47:52.975059
JOB_13529,T_100950,S_500648,One-off,Stock Counting,Paid,5,2,7504.76,Rainy_Day,2026-04-12 21:47:52.977620,2026-04-13 17:47:52.977620
JOB_13530,T_100607,S_504743,On-call,Packaging,Paid,2,1,6000.08,Fuel_Scarcity,2026-02-20 21:47:52.979742,2026-02-21 13:47:52.979742
JOB_13531,T_100643,S_501571,On-call,Sales,Paid,4,2,2776.25,Rainy_Day,2026-04-15 21:47:52.982611,2026-04-16 21:47:52.982611
JOB_13532,T_100658,S_502149,One-off,Sales,Paid,2,3,2477.03,Rainy_Day,2026-03-23 21:47:52.984529,2026-03-24 17:47:52.984529
JOB_13533,T_100234,S_501040,Full-time,Driving,Paid,2,2,7585.29,Normal,2026-02-20 21:47:52.986322,2026-02-21 20:47:52.986322
JOB_13534,T_100226,S_500334,On-call,Packaging,Paid,1,5,8868.69,Normal,2026-03-07 21:47:52.988102,2026-03-08 10:47:52.988102
JOB_13535,T_100989,S_500518,One-off,Stock Counting,Paid,1,4,6020.63,Normal,2026-03-07 21:47:52.989876,2026-03-08 12:47:52.989876
JOB_13536,T_100225,S_501898,One-off,Sales,Paid,2,2,6235.05,Rainy_Day,2026-04-30 21:47:52.991711,2026-05-01 04:47:52.991711
JOB_13537,T_100643,S_504776,Part-time,Packaging,Paid,1,1,10577.45,Normal,2026-04-22 21:47:52.993561,2026-04-23 03:47:52.993561
JOB_13538,T_100655,S_502787,One-off,Stock Counting,Paid,4,2,2220.24,Normal,2026-03-07 21:47:52.995346,2026-03-08 06:47:52.995346
JOB_13539,T_100179,S_501691,Full-time,Driving,Paid,1,3,4006.67,Normal,2026-02-17 21:47:52.997119,2026-02-18 12:47:52.997119
JOB_13540,T_100955,S_503692,Part-time,Driving,Paid,3,3,7719.45,Rainy_Day,2026-05-04 21:47:52.999721,2026-05-05 11:47:52.999721
JOB_13541,T_100350,S_502839,On-call,Packaging,Paid,3,3,8123.11,Normal,2026-03-02 21:47:53.001858,2026-03-03 17:47:53.001858
JOB_13542,T_100864,S_501530,One-off,Sales,Paid,3,3,8602.7,Fuel_Scarcity,2026-04-01 21:47:53.003662,2026-04-02 07:47:53.003662
JOB_13543,T_100417,S_502955,One-off,Driving,Paid,5,4,11301.13,Rainy_Day,2026-04-21 21:47:53.005458,2026-04-22 13:47:53.005458
JOB_13544,T_100779,S_503392,Part-time,Heavy Lifting,Paid,5,2,8060.36,Normal,2026-05-06 21:47:53.007308,2026-05-07 05:47:53.007308
JOB_13545,T_100658,S_502637,Part-time,Packaging,Paid,4,2,6226.2,Fuel_Scarcity,2026-05-10 21:47:53.010292,2026-05-11 01:47:53.010292
JOB_13546,T_100445,S_500243,One-off,Heavy Lifting,Paid,4,4,10115.43,Normal,2026-04-06 21:47:53.012149,2026-04-07 02:47:53.012149
JOB_13547,T_100160,S_504623,On-call,Heavy Lifting,Paid,1,3,7695.46,Fuel_Scarcity,2026-05-08 21:47:53.013967,2026-05-09 11:47:53.013967
JOB_13548,T_100351,S_502044,One-off,Logistics,Paid,4,3,6674.24,Fuel_Scarcity,2026-03-04 21:47:53.016895,2026-03-05 12:47:53.016895
JOB_13549,T_100235,S_502853,One-off,Logistics,Paid,5,4,8927.73,Rainy_Day,2026-03-13 21:47:53.019032,2026-03-14 16:47:53.019032
JOB_13550,T_100365,S_501975,On-call,Driving,Paid,1,2,4880.46,Fuel_Scarcity,2026-03-23 21:47:53.021131,2026-03-24 21:47:53.021131
JOB_13551,T_100430,S_502276,On-call,Sales,Paid,2,4,3535.62,Normal,2026-02-17 21:47:53.023935,2026-02-18 11:47:53.023935
JOB_13552,T_100986,S_503302,One-off,Logistics,Paid,2,3,10759.4,Fuel_Scarcity,2026-03-16 21:47:53.026890,2026-03-17 19:47:53.026890
JOB_13553,T_100513,S_504477,Part-time,Heavy Lifting,Paid,2,5,10963.96,Normal,2026-04-25 21:47:53.028702,2026-04-26 16:47:53.028702
JOB_13554,T_100864,S_501040,Part-time,Sales,Paid,4,1,9052.6,Normal,2026-03-31 21:47:53.030480,2026-04-01 19:47:53.030480
JOB_13555,T_100828,S_500634,One-off,Heavy Lifting,Paid,1,3,6556.64,Normal,2026-03-08 21:47:53.033607,2026-03-09 21:47:53.033607
JOB_13556,T_100013,S_502968,One-off,Sales,Paid,2,2,2609.9,Fuel_Scarcity,2026-03-04 21:47:53.036589,2026-03-05 17:47:53.036589
JOB_13557,T_100766,S_503020,Part-time,Driving,Paid,5,5,11942.18,Normal,2026-02-13 21:47:53.038958,2026-02-14 07:47:53.038958
JOB_13558,T_100851,S_501820,One-off,Heavy Lifting,Paid,5,2,5750.55,Normal,2026-03-01 21:47:53.042088,2026-03-02 19:47:53.042088
JOB_13559,T_100211,S_501024,Part-time,Packaging,Paid,1,3,2374.44,Normal,2026-05-01 21:47:53.044632,2026-05-02 11:47:53.044632
JOB_13560,T_100723,S_501782,Part-time,Sales,Paid,4,5,2113.18,Normal,2026-02-21 21:47:53.046797,2026-02-22 08:47:53.046797
JOB_13561,T_100658,S_501433,One-off,Packaging,Paid,3,1,2316.2,Fuel_Scarcity,2026-03-17 21:47:53.049548,2026-03-18 14:47:53.049548
JOB_13562,T_100002,S_502562,Part-time,Stock Counting,Paid,2,5,3303.74,Fuel_Scarcity,2026-05-01 21:47:53.051400,2026-05-02 08:47:53.051400
JOB_13563,T_100221,S_503744,One-off,Driving,Paid,2,4,11092.68,Normal,2026-04-03 21:47:53.053183,2026-04-04 05:47:53.053183
JOB_13564,T_100274,S_500411,On-call,Stock Counting,Paid,1,4,4130.1,Normal,2026-04-22 21:47:53.055208,2026-04-23 21:47:53.055208
JOB_13565,T_100360,S_502602,One-off,Packaging,Paid,4,5,4376.2,Normal,2026-02-14 21:47:53.057055,2026-02-15 02:47:53.057055
JOB_13566,T_100056,S_500138,On-call,Packaging,Paid,3,2,3303.15,Rainy_Day,2026-04-06 21:47:53.058833,2026-04-07 20:47:53.058833
JOB_13567,T_100597,S_503834,One-off,Packaging,Paid,4,1,4895.09,Normal,2026-03-08 21:47:53.060617,2026-03-09 03:47:53.060617
JOB_13568,T_100002,S_503710,Part-time,Stock Counting,Paid,4,3,9830.78,Fuel_Scarcity,2026-02-15 21:47:53.062390,2026-02-16 01:47:53.062390
JOB_13569,T_100868,S_501415,Full-time,Sales,Paid,4,5,4684.33,Fuel_Scarcity,2026-05-02 21:47:53.064174,2026-05-03 17:47:53.064174
JOB_13570,T_100452,S_503246,On-call,Packaging,Paid,1,5,9524.82,Fuel_Scarcity,2026-04-14 21:47:53.066862,2026-04-15 16:47:53.066862
JOB_13571,T_100641,S_500049,Full-time,Heavy Lifting,Paid,2,2,7407.28,Fuel_Scarcity,2026-04-18 21:47:53.069028,2026-04-19 16:47:53.069028
JOB_13572,T_100280,S_504535,Full-time,Logistics,Paid,1,2,6191.86,Rainy_Day,2026-05-02 21:47:53.070978,2026-05-03 20:47:53.070978
JOB_13573,T_100861,S_502981,One-off,Logistics,Paid,4,5,11509.36,Normal,2026-04-04 21:47:53.073244,2026-04-05 03:47:53.073244
JOB_13574,T_100311,S_500129,Full-time,Heavy Lifting,Paid,2,1,8527.39,Normal,2026-04-25 21:47:53.075049,2026-04-26 21:47:53.075049
JOB_13575,T_100580,S_503945,Part-time,Sales,Paid,3,1,7047.54,Rainy_Day,2026-03-07 21:47:53.076832,2026-03-08 12:47:53.076832
JOB_13576,T_100797,S_504494,On-call,Sales,Paid,1,2,2955.53,Normal,2026-02-28 21:47:53.078609,2026-03-01 01:47:53.078609
JOB_13577,T_100541,S_500041,Part-time,Packaging,Paid,1,4,2612.53,Fuel_Scarcity,2026-05-11 21:47:53.080383,2026-05-12 05:47:53.080383
JOB_13578,T_100868,S_502856,On-call,Packaging,Paid,5,1,2358.85,Normal,2026-04-06 21:47:53.083306,2026-04-07 19:47:53.083306
JOB_13579,T_100745,S_503942,Part-time,Packaging,Paid,2,5,11863.46,Normal,2026-04-22 21:47:53.085444,2026-04-23 20:47:53.085444
JOB_13580,T_100715,S_503342,One-off,Driving,Paid,3,5,9091.55,Fuel_Scarcity,2026-05-01 21:47:53.087428,2026-05-02 05:47:53.087428
JOB_13581,T_100187,S_503369,One-off,Sales,Paid,3,1,4628.12,Normal,2026-03-17 21:47:53.089216,2026-03-18 09:47:53.089216
JOB_13582,T_100266,S_504462,One-off,Logistics,Paid,1,2,7156.89,Fuel_Scarcity,2026-03-23 21:47:53.091002,2026-03-24 09:47:53.091002
JOB_13583,T_100340,S_501633,One-off,Driving,Paid,1,1,10301.7,Fuel_Scarcity,2026-03-31 21:47:53.092785,2026-04-01 18:47:53.092785
JOB_13584,T_100015,S_503078,On-call,Packaging,Paid,2,5,7683.8,Normal,2026-03-29 21:47:53.094561,2026-03-30 09:47:53.094561
JOB_13585,T_100132,S_503119,One-off,Stock Counting,Paid,3,5,9023.63,Normal,2026-05-05 21:47:53.096338,2026-05-06 19:47:53.096338
JOB_13586,T_100622,S_502319,Part-time,Logistics,Paid,2,2,6113.25,Rainy_Day,2026-04-09 21:47:53.098693,2026-04-10 01:47:53.098693
JOB_13587,T_100076,S_503045,Full-time,Sales,Paid,4,4,4402.27,Normal,2026-03-25 21:47:53.100944,2026-03-26 20:47:53.100944
JOB_13588,T_100141,S_502329,On-call,Sales,Paid,2,5,2048.29,Normal,2026-04-25 21:47:53.104469,2026-04-26 11:47:53.104469
JOB_13589,T_100230,S_501221,One-off,Logistics,Paid,5,3,6402.2,Fuel_Scarcity,2026-04-18 21:47:53.106388,2026-04-19 19:47:53.106388
JOB_13590,T_100894,S_502309,On-call,Stock Counting,Paid,2,1,4183.24,Rainy_Day,2026-03-01 21:47:53.108168,2026-03-02 03:47:53.108168
JOB_13591,T_100224,S_500938,On-call,Logistics,Paid,4,5,2626.42,Normal,2026-02-11 21:47:53.109948,2026-02-12 06:47:53.109948
JOB_13592,T_100181,S_503317,One-off,Stock Counting,Paid,2,4,2724.27,Fuel_Scarcity,2026-04-30 21:47:53.111727,2026-05-01 12:47:53.111727
JOB_13593,T_100278,S_504078,Full-time,Logistics,Paid,3,3,9273.75,Rainy_Day,2026-02-23 21:47:53.113497,2026-02-24 11:47:53.113497
JOB_13594,T_100723,S_503168,On-call,Driving,Paid,5,1,9236.06,Normal,2026-03-12 21:47:53.116178,2026-03-13 07:47:53.116178
JOB_13595,T_100240,S_501891,On-call,Packaging,Paid,2,3,11069.71,Fuel_Scarcity,2026-03-18 21:47:53.119441,2026-03-19 12:47:53.119441
JOB_13596,T_100365,S_501647,On-call,Sales,Paid,4,1,5733.34,Normal,2026-03-25 21:47:53.121656,2026-03-26 21:47:53.121656
JOB_13597,T_100933,S_503606,On-call,Stock Counting,Paid,4,1,5736.73,Normal,2026-03-05 21:47:53.123760,2026-03-06 04:47:53.123760
JOB_13598,T_100185,S_504783,Full-time,Driving,Paid,5,4,6427.35,Normal,2026-02-28 21:47:53.125858,2026-03-01 16:47:53.125858
JOB_13599,T_100954,S_503502,Full-time,Heavy Lifting,Paid,1,4,6946.92,Normal,2026-02-25 21:47:53.127967,2026-02-26 17:47:53.127967
JOB_13600,T_100666,S_501421,Part-time,Sales,Paid,5,5,11839.88,Normal,2026-02-15 21:47:53.130061,2026-02-16 10:47:53.130061
JOB_13601,T_100653,S_503512,One-off,Sales,Paid,3,5,3319.76,Normal,2026-04-26 21:47:53.132487,2026-04-27 18:47:53.132487
JOB_13602,T_100150,S_502782,Part-time,Logistics,Paid,3,3,2187.13,Fuel_Scarcity,2026-04-20 21:47:53.135663,2026-04-21 19:47:53.135663
JOB_13603,T_100889,S_504584,One-off,Heavy Lifting,Paid,3,3,11186.53,Normal,2026-05-11 21:47:53.138393,2026-05-12 14:47:53.138393
JOB_13604,T_100500,S_503193,Full-time,Packaging,Paid,1,1,8392.85,Normal,2026-03-07 21:47:53.141088,2026-03-08 12:47:53.141088
JOB_13605,T_100861,S_500810,One-off,Packaging,Paid,5,2,6315.08,Rainy_Day,2026-02-25 21:47:53.143796,2026-02-26 05:47:53.143796
JOB_13606,T_100911,S_500829,On-call,Stock Counting,Paid,3,4,11511.55,Normal,2026-03-17 21:47:53.146462,2026-03-18 07:47:53.146462
JOB_13607,T_100051,S_503186,Part-time,Heavy Lifting,Paid,5,3,4990.26,Normal,2026-03-30 21:47:53.149395,2026-03-31 16:47:53.149395
JOB_13608,T_100511,S_500949,One-off,Stock Counting,Paid,4,2,10553.16,Normal,2026-02-25 21:47:53.151593,2026-02-26 19:47:53.151593
JOB_13609,T_100640,S_502066,One-off,Stock Counting,Paid,2,4,6048.64,Rainy_Day,2026-02-13 21:47:53.153531,2026-02-14 08:47:53.153531
JOB_13610,T_100794,S_501716,Part-time,Sales,Paid,3,1,9179.15,Normal,2026-04-08 21:47:53.155315,2026-04-09 05:47:53.155315
JOB_13611,T_100078,S_500304,One-off,Heavy Lifting,Paid,2,4,9314.57,Rainy_Day,2026-04-21 21:47:53.157090,2026-04-22 10:47:53.157090
JOB_13612,T_100967,S_503060,Part-time,Packaging,Paid,2,1,8446.28,Rainy_Day,2026-05-09 21:47:53.158871,2026-05-10 11:47:53.158871
JOB_13613,T_100739,S_503369,Part-time,Driving,Paid,4,3,6693.84,Normal,2026-02-28 21:47:53.160646,2026-03-01 17:47:53.160646
JOB_13614,T_100793,S_500841,On-call,Packaging,Paid,3,5,8772.7,Normal,2026-02-12 21:47:53.162415,2026-02-13 13:47:53.162415
JOB_13615,T_100604,S_502434,Full-time,Logistics,Paid,5,4,2490.2,Fuel_Scarcity,2026-04-12 21:47:53.164256,2026-04-13 03:47:53.164256
JOB_13616,T_100357,S_501579,Full-time,Stock Counting,Paid,3,2,3289.55,Normal,2026-03-31 21:47:53.167214,2026-04-01 17:47:53.167214
JOB_13617,T_100802,S_501543,Part-time,Stock Counting,Paid,1,5,2867.72,Rainy_Day,2026-04-30 21:47:53.169026,2026-05-01 03:47:53.169026
JOB_13618,T_100168,S_501179,Full-time,Driving,Paid,4,2,4140.59,Fuel_Scarcity,2026-02-12 21:47:53.170803,2026-02-13 10:47:53.170803
JOB_13619,T_100380,S_504590,On-call,Driving,Paid,4,1,3249.69,Rainy_Day,2026-05-03 21:47:53.172577,2026-05-04 14:47:53.172577
JOB_13620,T_100304,S_500114,On-call,Packaging,Paid,4,4,11093.29,Normal,2026-03-30 21:47:53.174355,2026-03-31 17:47:53.174355
JOB_13621,T_100241,S_502933,Full-time,Driving,Paid,5,2,8280.99,Normal,2026-03-29 21:47:53.176137,2026-03-30 05:47:53.176137
JOB_13622,T_100080,S_500820,Part-time,Logistics,Paid,4,2,3877.61,Rainy_Day,2026-02-14 21:47:53.177926,2026-02-15 16:47:53.177926
JOB_13623,T_100753,S_504750,Part-time,Logistics,Paid,1,2,3416.5,Rainy_Day,2026-03-22 21:47:53.179700,2026-03-23 03:47:53.179700
JOB_13624,T_100666,S_501715,Part-time,Logistics,Paid,5,5,2958.37,Normal,2026-05-09 21:47:53.183855,2026-05-10 18:47:53.183855
JOB_13625,T_100884,S_501780,One-off,Logistics,Paid,3,4,8377.08,Normal,2026-04-08 21:47:53.186001,2026-04-09 04:47:53.186001
JOB_13626,T_100723,S_504830,Part-time,Driving,Paid,5,1,2083.48,Normal,2026-02-24 21:47:53.188104,2026-02-25 06:47:53.188104
JOB_13627,T_100070,S_501194,One-off,Driving,Paid,1,4,5379.92,Fuel_Scarcity,2026-02-26 21:47:53.190210,2026-02-27 12:47:53.190210
JOB_13628,T_100973,S_503457,Part-time,Driving,Paid,3,2,9559.01,Normal,2026-05-05 21:47:53.192311,2026-05-06 02:47:53.192311
JOB_13629,T_100725,S_503722,One-off,Packaging,Paid,5,4,3838.89,Normal,2026-03-20 21:47:53.194397,2026-03-21 21:47:53.194397
JOB_13630,T_100124,S_501782,Part-time,Driving,Paid,2,5,3009.75,Normal,2026-05-06 21:47:53.196783,2026-05-07 10:47:53.196783
JOB_13631,T_100989,S_502299,One-off,Logistics,Paid,3,5,10884.71,Normal,2026-04-21 21:47:53.200921,2026-04-22 02:47:53.200921
JOB_13632,T_100204,S_500712,Full-time,Heavy Lifting,Paid,5,4,8210.1,Normal,2026-03-16 21:47:53.204281,2026-03-17 13:47:53.204281
JOB_13633,T_100844,S_503717,One-off,Packaging,Paid,1,4,9924.91,Normal,2026-04-01 21:47:53.207478,2026-04-02 14:47:53.207478
JOB_13634,T_100329,S_502938,Full-time,Heavy Lifting,Paid,3,2,2579.54,Fuel_Scarcity,2026-02-28 21:47:53.210631,2026-03-01 09:47:53.210631
JOB_13635,T_100595,S_500469,One-off,Sales,Paid,4,3,7327.21,Fuel_Scarcity,2026-02-19 21:47:53.213475,2026-02-20 16:47:53.213475
JOB_13636,T_100113,S_500561,Part-time,Driving,Paid,1,4,4458.83,Normal,2026-03-19 21:47:53.216422,2026-03-20 09:47:53.216422
JOB_13637,T_100323,S_501908,One-off,Driving,Paid,5,5,2318.18,Normal,2026-02-24 21:47:53.218870,2026-02-25 19:47:53.218870
JOB_13638,T_100255,S_503765,Part-time,Driving,Paid,1,1,7735.07,Rainy_Day,2026-05-11 21:47:53.221231,2026-05-12 16:47:53.221231
JOB_13639,T_100827,S_501390,On-call,Driving,Paid,5,4,4904.34,Normal,2026-03-25 21:47:53.223586,2026-03-26 10:47:53.223586
JOB_13640,T_100327,S_502911,Full-time,Driving,Paid,2,5,7897.25,Rainy_Day,2026-02-12 21:47:53.225950,2026-02-13 11:47:53.225950
JOB_13641,T_100075,S_504538,One-off,Driving,Paid,5,5,4089.95,Normal,2026-04-01 21:47:53.229143,2026-04-02 17:47:53.229143
JOB_13642,T_100332,S_501910,On-call,Driving,Paid,1,1,4692.15,Normal,2026-04-14 21:47:53.232897,2026-04-15 06:47:53.232897
JOB_13643,T_100491,S_501125,Part-time,Driving,Paid,5,4,2524.71,Normal,2026-05-07 21:47:53.236246,2026-05-08 07:47:53.236246
JOB_13644,T_100318,S_503976,One-off,Stock Counting,Paid,1,2,8554.07,Fuel_Scarcity,2026-05-08 21:47:53.238810,2026-05-09 18:47:53.238810
JOB_13645,T_100015,S_501811,One-off,Heavy Lifting,Paid,2,1,11895.36,Fuel_Scarcity,2026-04-20 21:47:53.240957,2026-04-21 03:47:53.240957
JOB_13646,T_100577,S_504900,On-call,Sales,Paid,5,1,6926.47,Normal,2026-02-26 21:47:53.243447,2026-02-27 20:47:53.243447
JOB_13647,T_100585,S_504206,Full-time,Logistics,Paid,1,1,3853.29,Normal,2026-05-09 21:47:53.245655,2026-05-10 09:47:53.245655
JOB_13648,T_100020,S_503494,One-off,Heavy Lifting,Paid,3,3,4352.29,Rainy_Day,2026-03-25 21:47:53.247998,2026-03-26 14:47:53.247998
JOB_13649,T_100169,S_503101,Full-time,Heavy Lifting,Paid,1,4,6761.59,Normal,2026-03-16 21:47:53.250753,2026-03-17 21:47:53.250753
JOB_13650,T_100455,S_500799,Full-time,Packaging,Paid,1,1,6877.01,Normal,2026-04-16 21:47:53.252860,2026-04-17 09:47:53.252860
JOB_13651,T_100690,S_504952,Part-time,Driving,Paid,1,4,7423.46,Normal,2026-04-27 21:47:53.254959,2026-04-28 17:47:53.254959
JOB_13652,T_100849,S_502183,On-call,Logistics,Paid,3,4,2930.88,Fuel_Scarcity,2026-03-26 21:47:53.256752,2026-03-27 12:47:53.256752
JOB_13653,T_100821,S_501047,One-off,Sales,Paid,2,4,6693.1,Normal,2026-04-09 21:47:53.258589,2026-04-10 11:47:53.258589
JOB_13654,T_100649,S_502143,One-off,Logistics,Paid,1,2,4683.62,Normal,2026-03-09 21:47:53.262043,2026-03-10 08:47:53.262043
JOB_13655,T_100143,S_504148,On-call,Driving,Paid,3,5,11479.31,Fuel_Scarcity,2026-04-22 21:47:53.263872,2026-04-23 15:47:53.263872
JOB_13656,T_100394,S_502004,On-call,Logistics,Paid,4,4,8610.5,Normal,2026-04-02 21:47:53.266937,2026-04-03 16:47:53.266937
JOB_13657,T_100268,S_503081,Full-time,Driving,Paid,1,3,9539.7,Normal,2026-03-02 21:47:53.269896,2026-03-03 17:47:53.269896
JOB_13658,T_100178,S_500917,One-off,Logistics,Paid,5,4,6307.27,Normal,2026-03-16 21:47:53.272016,2026-03-17 03:47:53.272016
JOB_13659,T_100676,S_502460,One-off,Heavy Lifting,Paid,1,2,7941.23,Normal,2026-02-26 21:47:53.273828,2026-02-27 15:47:53.273828
JOB_13660,T_100924,S_500431,One-off,Logistics,Paid,2,5,4259.28,Rainy_Day,2026-05-07 21:47:53.276255,2026-05-08 17:47:53.276255
JOB_13661,T_100028,S_500305,One-off,Logistics,Paid,4,1,11583.33,Rainy_Day,2026-03-23 21:47:53.278371,2026-03-24 10:47:53.278371
JOB_13662,T_100959,S_501246,On-call,Sales,Paid,4,5,3967.12,Normal,2026-04-04 21:47:53.280173,2026-04-05 11:47:53.280173
JOB_13663,T_100522,S_502701,One-off,Logistics,Paid,5,4,2773.25,Fuel_Scarcity,2026-04-30 21:47:53.282759,2026-05-01 14:47:53.282759
JOB_13664,T_100870,S_502770,Part-time,Driving,Paid,4,2,11231.39,Rainy_Day,2026-04-29 21:47:53.284934,2026-04-30 02:47:53.284934
JOB_13665,T_100421,S_502855,One-off,Sales,Paid,4,4,6325.36,Rainy_Day,2026-03-07 21:47:53.287038,2026-03-08 06:47:53.287038
JOB_13666,T_100464,S_500820,On-call,Driving,Paid,5,5,5245.07,Normal,2026-02-21 21:47:53.289142,2026-02-22 06:47:53.289142
JOB_13667,T_100490,S_502503,On-call,Sales,Paid,5,2,9858.38,Normal,2026-04-03 21:47:53.291561,2026-04-04 15:47:53.291561
JOB_13668,T_100476,S_503670,On-call,Heavy Lifting,Paid,2,5,7606.19,Normal,2026-04-17 21:47:53.293683,2026-04-18 18:47:53.293683
JOB_13669,T_100666,S_501883,One-off,Driving,Paid,1,5,2173.22,Rainy_Day,2026-04-30 21:47:53.295790,2026-05-01 17:47:53.295790
JOB_13670,T_100437,S_501883,On-call,Logistics,Paid,5,3,6324.09,Normal,2026-02-20 21:47:53.298173,2026-02-21 04:47:53.298173
JOB_13671,T_100793,S_500172,On-call,Driving,Paid,1,1,5739.25,Normal,2026-03-22 21:47:53.300810,2026-03-23 19:47:53.300810
JOB_13672,T_100025,S_504230,One-off,Driving,Paid,2,1,5098.97,Rainy_Day,2026-02-19 21:47:53.302612,2026-02-20 04:47:53.302612
JOB_13673,T_100151,S_500634,Part-time,Logistics,Paid,3,5,9712.71,Fuel_Scarcity,2026-02-16 21:47:53.304389,2026-02-17 05:47:53.304389
JOB_13674,T_100748,S_504015,Part-time,Driving,Paid,1,1,3734.17,Normal,2026-02-27 21:47:53.306694,2026-02-28 14:47:53.306694
JOB_13675,T_100549,S_501142,Part-time,Heavy Lifting,Paid,1,2,4044.21,Rainy_Day,2026-04-11 21:47:53.308816,2026-04-12 10:47:53.308816
JOB_13676,T_100728,S_500896,One-off,Stock Counting,Paid,1,2,7113.56,Fuel_Scarcity,2026-02-14 21:47:53.310908,2026-02-15 12:47:53.310908
JOB_13677,T_100626,S_500021,On-call,Stock Counting,Paid,3,4,10686.3,Normal,2026-05-07 21:47:53.313003,2026-05-08 15:47:53.313003
JOB_13678,T_100152,S_504918,One-off,Sales,Paid,2,3,9518.37,Rainy_Day,2026-04-01 21:47:53.315374,2026-04-02 16:47:53.315374
JOB_13679,T_100004,S_502097,Part-time,Stock Counting,Paid,3,3,5072.18,Normal,2026-03-23 21:47:53.317605,2026-03-24 02:47:53.317605
JOB_13680,T_100458,S_502609,Part-time,Logistics,Paid,4,1,4853.02,Normal,2026-04-25 21:47:53.319708,2026-04-26 17:47:53.319708
JOB_13681,T_100778,S_501249,Full-time,Logistics,Paid,1,4,9219.56,Normal,2026-04-03 21:47:53.322221,2026-04-04 19:47:53.322221
JOB_13682,T_100604,S_503143,One-off,Sales,Paid,1,3,6367.32,Normal,2026-04-26 21:47:53.324079,2026-04-27 04:47:53.324079
JOB_13683,T_100152,S_504383,Full-time,Logistics,Paid,3,2,9106.51,Fuel_Scarcity,2026-03-03 21:47:53.325859,2026-03-04 11:47:53.325859
JOB_13684,T_100050,S_502946,One-off,Driving,Paid,4,2,2255.76,Normal,2026-03-13 21:47:53.327644,2026-03-14 03:47:53.327644
JOB_13685,T_100207,S_502794,One-off,Logistics,Paid,5,1,7428.83,Rainy_Day,2026-03-14 21:47:53.329423,2026-03-15 14:47:53.329423
JOB_13686,T_100140,S_504527,On-call,Driving,Paid,4,4,2843.11,Normal,2026-05-02 21:47:53.331675,2026-05-03 07:47:53.331675
JOB_13687,T_100765,S_502780,One-off,Stock Counting,Paid,1,2,7300.16,Normal,2026-03-14 21:47:53.333973,2026-03-15 17:47:53.333973
JOB_13688,T_100298,S_500157,One-off,Driving,Paid,3,3,5645.64,Fuel_Scarcity,2026-04-04 21:47:53.336073,2026-04-05 05:47:53.336073
JOB_13689,T_100415,S_500999,One-off,Heavy Lifting,Paid,5,5,3073.67,Rainy_Day,2026-04-03 21:47:53.339556,2026-04-04 08:47:53.339556
JOB_13690,T_100751,S_503328,On-call,Stock Counting,Paid,5,5,7874.47,Rainy_Day,2026-02-27 21:47:53.341636,2026-02-28 01:47:53.341636
JOB_13691,T_100876,S_504818,On-call,Packaging,Paid,3,5,3354.29,Rainy_Day,2026-04-19 21:47:53.343473,2026-04-20 13:47:53.343473
JOB_13692,T_100195,S_502186,One-off,Stock Counting,Paid,5,4,11187.19,Rainy_Day,2026-04-19 21:47:53.345289,2026-04-20 20:47:53.345289
JOB_13693,T_100611,S_501241,Full-time,Driving,Paid,3,1,4761.37,Normal,2026-04-05 21:47:53.347090,2026-04-06 09:47:53.347090
JOB_13694,T_100364,S_502044,One-off,Logistics,Paid,5,1,2429.92,Normal,2026-04-16 21:47:53.350225,2026-04-17 12:47:53.350225
JOB_13695,T_100262,S_503685,Part-time,Stock Counting,Paid,1,5,8975.01,Fuel_Scarcity,2026-05-09 21:47:53.353250,2026-05-10 08:47:53.353250
JOB_13696,T_100353,S_500322,Full-time,Sales,Paid,4,5,10234.95,Normal,2026-04-09 21:47:53.355086,2026-04-10 15:47:53.355086
JOB_13697,T_100658,S_500966,One-off,Heavy Lifting,Paid,5,5,7060.24,Normal,2026-04-22 21:47:53.356887,2026-04-23 21:47:53.356887
JOB_13698,T_100722,S_502305,On-call,Logistics,Paid,2,1,5981.87,Normal,2026-04-22 21:47:53.358675,2026-04-23 12:47:53.358675
JOB_13699,T_100137,S_500465,Full-time,Sales,Paid,3,1,6031.03,Normal,2026-02-27 21:47:53.360463,2026-02-28 09:47:53.360463
JOB_13700,T_100560,S_504498,Part-time,Driving,Paid,5,3,9785.98,Rainy_Day,2026-02-13 21:47:53.362236,2026-02-14 13:47:53.362236
JOB_13701,T_100181,S_501281,Full-time,Driving,Paid,1,5,9417.03,Normal,2026-04-06 21:47:53.364016,2026-04-07 18:47:53.364016
JOB_13702,T_100101,S_502377,Full-time,Heavy Lifting,Paid,3,5,3086.02,Normal,2026-02-20 21:47:53.366864,2026-02-21 09:47:53.366864
JOB_13703,T_100039,S_504004,Part-time,Logistics,Paid,5,4,9765.2,Normal,2026-05-03 21:47:53.369309,2026-05-04 16:47:53.369309
JOB_13704,T_100621,S_502638,One-off,Logistics,Paid,1,4,8243.03,Rainy_Day,2026-02-16 21:47:53.371450,2026-02-17 13:47:53.371450
JOB_13705,T_100629,S_501737,Part-time,Sales,Paid,1,1,11973.38,Rainy_Day,2026-02-27 21:47:53.373552,2026-02-28 10:47:53.373552
